file_name,label
afrsil1/XC125458_0.npy,0
afrsil1/XC125458_1.npy,0
afrsil1/XC125458_2.npy,0
afrsil1/XC175522_0.npy,0
afrsil1/XC175522_1.npy,0
afrsil1/XC175522_2.npy,0
afrsil1/XC175522_3.npy,0
afrsil1/XC175522_4.npy,0
afrsil1/XC175522_5.npy,0
afrsil1/XC175522_6.npy,0
afrsil1/XC175522_7.npy,0
afrsil1/XC175522_8.npy,0
afrsil1/XC175522_9.npy,0
afrsil1/XC177993_0.npy,0
afrsil1/XC177993_1.npy,0
afrsil1/XC177993_10.npy,0
afrsil1/XC177993_2.npy,0
afrsil1/XC177993_3.npy,0
afrsil1/XC177993_4.npy,0
afrsil1/XC177993_5.npy,0
afrsil1/XC177993_6.npy,0
afrsil1/XC177993_7.npy,0
afrsil1/XC177993_8.npy,0
afrsil1/XC177993_9.npy,0
afrsil1/XC205893_0.npy,0
afrsil1/XC205893_1.npy,0
afrsil1/XC205893_10.npy,0
afrsil1/XC205893_11.npy,0
afrsil1/XC205893_12.npy,0
afrsil1/XC205893_13.npy,0
afrsil1/XC205893_14.npy,0
afrsil1/XC205893_15.npy,0
afrsil1/XC205893_16.npy,0
afrsil1/XC205893_17.npy,0
afrsil1/XC205893_18.npy,0
afrsil1/XC205893_19.npy,0
afrsil1/XC205893_2.npy,0
afrsil1/XC205893_20.npy,0
afrsil1/XC205893_21.npy,0
afrsil1/XC205893_3.npy,0
afrsil1/XC205893_4.npy,0
afrsil1/XC205893_5.npy,0
afrsil1/XC205893_6.npy,0
afrsil1/XC205893_7.npy,0
afrsil1/XC205893_8.npy,0
afrsil1/XC205893_9.npy,0
afrsil1/XC207431_0.npy,0
afrsil1/XC207432_0.npy,0
afrsil1/XC209513_0.npy,0
afrsil1/XC209513_1.npy,0
afrsil1/XC209513_2.npy,0
afrsil1/XC209513_3.npy,0
afrsil1/XC209513_4.npy,0
afrsil1/XC209513_5.npy,0
afrsil1/XC209513_6.npy,0
afrsil1/XC209513_7.npy,0
afrsil1/XC209513_8.npy,0
afrsil1/XC234994_0.npy,0
afrsil1/XC234994_1.npy,0
afrsil1/XC234994_2.npy,0
afrsil1/XC234994_3.npy,0
afrsil1/XC234994_4.npy,0
afrsil1/XC234994_5.npy,0
afrsil1/XC234994_6.npy,0
afrsil1/XC317039_0.npy,0
afrsil1/XC317039_1.npy,0
afrsil1/XC317039_2.npy,0
afrsil1/XC317039_3.npy,0
afrsil1/XC317039_4.npy,0
afrsil1/XC317039_5.npy,0
afrsil1/XC317039_6.npy,0
afrsil1/XC317039_7.npy,0
afrsil1/XC317039_8.npy,0
afrsil1/XC322742_0.npy,0
afrsil1/XC322742_1.npy,0
afrsil1/XC322742_2.npy,0
